timebase,lv_dab.i_out,lv_dab.i_in,lv_dab.v_out,mv_dab.v_out,mv_dab.i_in
0.80828,0,16.3054,25.5719,245.894,103.578
0.80832,0,16.2773,25.7053,245.89,103.575
0.80836,0,16.2494,25.7904,245.885,103.571
0.8084,0,16.2548,25.602,245.882,103.569
0.80844,0,16.2592,25.6137,245.878,103.566
0.80848,0,16.2536,25.5072,245.874,103.564
0.80852,0,16.2307,25.4817,245.87,103.562
0.80856,0,16.2034,25.3129,245.867,103.56
0.8086,0,16.1662,25.3694,245.864,103.559
0.80864,0,16.1438,25.2925,245.861,103.558
0.80868,0,16.1344,25.426,245.859,103.556
0.80872,0,16.1527,25.4087,245.858,103.555
0.80876,0,16.1824,25.5598,245.856,103.555
0.8088,0,16.2244,25.2798,245.854,103.553
0.80884,0,16.2243,25.254,245.851,103.552
0.80888,0,16.1868,25.3996,245.847,103.552
0.80892,0,16.1682,25.4542,245.844,103.551
0.80896,0,16.1906,25.5416,245.842,103.551
0.809,0,16.2443,25.5843,245.84,103.551
0.80904,0,16.2996,25.7873,245.837,103.551
0.80908,0,16.3583,25.7855,245.833,103.552
0.80912,0,16.4032,25.6656,245.829,103.552
0.80916,0,16.4087,25.6368,245.823,103.553
0.8092,0,16.3849,25.7683,245.817,103.555
0.80924,0,16.3787,25.8398,245.812,103.557
0.80928,0,16.4093,25.6155,245.808,103.558
0.80932,0,16.4245,25.8162,245.804,103.561
0.80936,0,16.4408,25.7531,245.8,103.564
0.8094,0,16.4532,25.8161,245.796,103.567
0.80944,0,16.4691,25.972,245.791,103.571
0.80948,0,16.5076,25.996,245.787,103.574
0.80952,0,16.556,26.0947,245.783,103.577
0.80956,0,16.6049,25.9586,245.779,103.581
0.8096,0,16.6208,25.9741,245.774,103.585
0.80964,0,16.6112,26.3449,245.768,103.59
0.80968,0,16.6481,26.4162,245.763,103.595
0.80972,0,16.7289,26.083,245.76,103.6
0.80976,0,16.7606,26.2847,245.755,103.606
0.8098,0,16.7604,26.0944,245.749,103.611
0.80984,0,16.7312,26.1266,245.744,103.617
0.80988,0,16.7056,26.0812,245.74,103.624
0.80992,0,16.697,25.9649,245.737,103.631
0.80996,0,16.6899,25.841,245.735,103.638
0.81,0,16.668,25.6055,245.733,103.645
0.81004,0,16.6136,26.0554,245.732,103.652
0.81008,0,16.6193,25.9796,245.733,103.659
0.81012,0,16.6734,26.1322,245.735,103.666
0.81016,0,16.7499,25.9007,245.736,103.672
0.8102,0,16.777,26.1182,245.737,103.678
0.81024,0,16.7826,26.1709,245.736,103.684
0.81028,0,16.7964,26.1304,245.736,103.691
0.81032,0,16.8152,26.3542,245.736,103.697
0.81036,0,16.8608,26.2701,245.737,103.704
0.8104,0,16.9021,26.4474,245.737,103.71
0.81044,0,16.9441,26.4883,245.737,103.716
0.81048,0,16.9831,26.4879,245.737,103.723
0.81052,0,17.0087,26.5148,245.736,103.729
0.81056,0,17.0222,26.6731,245.735,103.735
0.8106,0,17.0495,26.835,245.734,103.742
0.81064,0,17.1057,26.9189,245.734,103.748
0.81068,0,17.1742,26.8416,245.734,103.755
0.81072,0,17.2122,26.6729,245.732,103.761
0.81076,0,17.1907,26.8371,245.73,103.768
0.8108,0,17.1638,26.8325,245.728,103.775
0.81084,0,17.1612,26.7875,245.728,103.782
0.81088,0,17.1741,26.9121,245.729,103.788
0.81092,0,17.2046,26.7787,245.73,103.795
0.81096,0,17.2183,26.6865,245.731,103.802
0.811,0,17.1984,26.9364,245.731,103.808
0.81104,0,17.199,26.9953,245.732,103.815
0.81108,0,17.2349,26.9139,245.734,103.821
0.81112,0,17.2693,26.8575,245.736,103.828
0.81116,0,17.2736,26.826,245.738,103.833
0.8112,0,17.2516,27.0607,245.739,103.839
0.81124,0,17.2576,26.9954,245.741,103.845
0.81128,0,17.2834,26.8559,245.744,103.85
0.81132,0,17.2884,26.8203,245.747,103.856
0.81136,0,17.2657,26.8991,245.749,103.861
0.8114,0,17.2472,26.8194,245.752,103.866
0.81144,0,17.236,26.807,245.755,103.871
0.81148,0,17.2304,26.8971,245.759,103.875
0.81152,0,17.2408,26.9284,245.764,103.879
0.81156,0,17.2625,27.1562,245.768,103.882
0.8116,0,17.3105,26.8827,245.773,103.886
0.81164,0,17.3236,26.9694,245.777,103.889
0.81168,0,17.3081,26.9775,245.779,103.893
0.81172,0,17.2882,27.0587,245.783,103.895
0.81176,0,17.2899,26.9527,245.786,103.898
0.8118,0,17.2934,26.9171,245.791,103.9
0.81184,0,17.2848,26.8166,245.795,103.902
0.81188,0,17.2552,26.8156,245.798,103.904
0.81192,0,17.2222,26.7661,245.803,103.905
0.81196,0,17.1961,26.911,245.808,103.906
0.812,0,17.2022,26.8262,245.813,103.907
0.81204,0,17.2166,26.8707,245.819,103.908
0.81208,0,17.2268,26.6821,245.823,103.908
0.81212,0,17.2024,26.782,245.828,103.908
0.81216,0,17.1723,26.686,245.832,103.907
0.8122,0,17.1449,27.0037,245.837,103.906
0.81224,0,17.1691,26.9624,245.842,103.905
0.81228,0,17.2171,26.9666,245.847,103.904
0.81232,0,17.2501,27.1047,245.851,103.902
0.81236,0,17.27,26.8206,245.854,103.9
0.8124,0,17.2402,26.8197,245.856,103.898
0.81244,0,17.1831,26.836,245.858,103.895
0.81248,0,17.1398,26.7706,245.86,103.893
0.81252,0,17.1179,26.8195,245.864,103.891
0.81256,0,17.1191,26.8005,245.868,103.888
0.8126,0,17.1264,27.0204,245.872,103.885
0.81264,0,17.1557,26.9314,245.875,103.882
0.81268,0,17.1775,26.9739,245.877,103.878
0.81272,0,17.1827,26.8257,245.879,103.874
0.81276,0,17.1547,26.7859,245.88,103.87
0.8128,0,17.1084,26.9796,245.88,103.867
0.81284,0,17.0966,26.9135,245.882,103.863
0.81288,0,17.1092,27.0404,245.884,103.86
0.81292,0,17.1393,26.8506,245.885,103.856
0.81296,0,17.1393,26.8974,245.886,103.852
0.813,0,17.1152,26.8377,245.886,103.848
0.81304,0,17.0802,26.8148,245.886,103.844
0.81308,0,17.0505,27.0192,245.886,103.84
0.81312,0,17.0622,27.0398,245.887,103.836
0.81316,0,17.1007,27.0164,245.888,103.833
0.8132,0,17.1287,26.8582,245.887,103.829
0.81324,0,17.1098,26.8316,245.886,103.825
0.81328,0,17.0591,26.9176,245.884,103.82
0.81332,0,17.0249,26.9571,245.883,103.817
0.81336,0,17.027,26.8051,245.883,103.814
0.8134,0,17.0288,26.9307,245.883,103.81
0.81344,0,17.0328,26.9884,245.882,103.807
0.81348,0,17.0443,26.9443,245.881,103.803
0.81352,0,17.0496,27.0039,245.88,103.8
0.81356,0,17.0523,27.0573,245.878,103.796
0.8136,0,17.0596,26.9004,245.876,103.794
0.81364,0,17.0471,26.9554,245.874,103.791
0.81368,0,17.027,27.0309,245.872,103.788
0.81372,0,17.0228,27.0991,245.87,103.785
0.81376,0,17.0418,26.9124,245.868,103.783
0.8138,0,17.0415,26.9228,245.866,103.78
0.81384,0,17.0195,27.0188,245.864,103.778
0.81388,0,17.0058,27.0461,245.861,103.776
0.81392,0,17.012,26.8495,245.86,103.774
0.81396,0,17.0018,26.7557,245.858,103.773
0.814,0,16.9628,26.8631,245.856,103.771
0.81404,0,16.9329,26.6488,245.854,103.769
0.81408,0,16.9002,26.7659,245.853,103.768
0.81412,0,16.8864,26.6409,245.853,103.767
0.81416,0,16.8759,26.6491,245.853,103.766
0.8142,0,16.8656,26.7926,245.852,103.764
0.81424,0,16.8757,26.7884,245.852,103.763
0.81428,0,16.8973,26.6619,245.852,103.761
0.81432,0,16.8969,26.9675,245.852,103.76
0.81436,0,16.9152,26.8952,245.851,103.759
0.8144,0,16.9394,27.0425,245.85,103.757
0.81444,0,16.972,26.9813,245.848,103.756
0.81448,0,16.9903,26.9816,245.847,103.756
0.81452,0,16.9882,26.9764,245.844,103.754
0.81456,0,16.9748,27.0239,245.841,103.753
0.8146,0,16.9685,27.0242,245.839,103.753
0.81464,0,16.9724,26.9294,245.837,103.752
0.81468,0,16.9673,26.8456,245.835,103.752
0.81472,0,16.9423,26.5804,245.833,103.752
0.81476,0,16.8788,26.6597,245.831,103.752
0.8148,0,16.822,26.8185,245.83,103.752
0.81484,0,16.8211,26.7712,245.831,103.753
0.81488,0,16.854,26.9612,245.832,103.753
0.81492,0,16.9083,26.8982,245.833,103.753
0.81496,0,16.9432,26.8009,245.832,103.753
0.815,0,16.9329,27.0335,245.831,103.753
0.81504,0,16.9272,26.9686,245.829,103.753
0.81508,0,16.9326,26.9377,245.828,103.753
0.81512,0,16.9374,26.8395,245.827,103.753
0.81516,0,16.9236,26.8648,245.826,103.753
0.8152,0,16.9031,26.7654,245.825,103.754
0.81524,0,16.8769,26.7372,245.825,103.754
0.81528,0,16.8527,26.775,245.824,103.754
0.81532,0,16.8438,26.7401,245.825,103.755
0.81536,0,16.8439,26.5316,245.826,103.756
0.8154,0,16.8186,26.6797,245.827,103.757
0.81544,0,16.7982,26.6565,245.827,103.757
0.81548,0,16.7934,26.6094,245.829,103.757
0.81552,0,16.7932,26.5637,245.831,103.757
0.81556,0,16.7853,26.6018,245.832,103.757
0.8156,0,16.7779,26.504,245.833,103.757
0.81564,0,16.7622,26.51,245.835,103.757
0.81568,0,16.7453,26.7307,245.837,103.756
0.81572,0,16.7637,26.6742,245.839,103.756
0.81576,0,16.7958,26.8667,245.841,103.755
0.8158,0,16.8405,26.7282,245.842,103.755
0.81584,0,16.8583,26.9135,245.842,103.753
0.81588,0,16.8692,26.8031,245.842,103.752
0.81592,0,16.8655,26.8545,245.841,103.752
0.81596,0,16.8587,26.9222,245.841,103.751
0.816,0,16.8645,26.7599,245.84,103.75
0.81604,0,16.8573,26.7708,245.84,103.75
0.81608,0,16.8387,26.7921,245.839,103.75
0.81612,0,16.8242,26.7689,245.839,103.749
0.81616,0,16.8171,26.6464,245.839,103.749
0.8162,0,16.8001,26.6905,245.839,103.748
0.81624,0,16.7837,26.5372,245.84,103.748
0.81628,0,16.7562,26.5691,245.84,103.747
0.81632,0,16.7319,26.6859,245.841,103.746
0.81636,0,16.7362,26.6973,245.843,103.745
0.8164,0,16.7607,26.5652,245.844,103.745
0.81644,0,16.766,26.7146,245.845,103.744
0.81648,0,16.7673,26.7379,245.846,103.743
0.81652,0,16.7743,26.5992,245.846,103.743
0.81656,0,16.766,26.8192,245.846,103.741
0.8166,0,16.7738,26.8644,245.847,103.74
0.81664,0,16.8022,26.8736,245.847,103.739
0.81668,0,16.8319,26.7823,245.847,103.738
0.81672,0,16.8341,26.7794,245.846,103.738
0.81676,0,16.8135,26.6583,245.845,103.736
0.8168,0,16.7748,26.7766,245.843,103.735
0.81684,0,16.7557,26.6267,245.843,103.735
0.81688,0,16.7438,26.5313,245.843,103.734
0.81692,0,16.7213,26.4078,245.844,103.733
0.81696,0,16.6795,26.3221,245.844,103.732
0.817,0,16.6287,26.1335,245.845,103.732
0.81704,0,16.5685,26.1197,245.847,103.731
0.81708,0,16.5211,26.2241,245.849,103.73
0.81712,0,16.5147,26.3621,245.853,103.729
0.81716,0,16.5549,26.4105,245.857,103.727
0.8172,0,16.611,26.4109,245.86,103.725
0.81724,0,16.6461,26.2693,245.862,103.724
0.81728,0,16.6313,26.324,245.863,103.721
0.81732,0,16.5962,26.3083,245.863,103.719
0.81736,0,16.5699,26.2528,245.863,103.717
0.8174,0,16.5567,26.4406,245.865,103.715
0.81744,0,16.5779,26.1863,245.866,103.712
0.81748,0,16.5817,25.9773,245.868,103.711
0.81752,0,16.5323,25.9771,245.868,103.708
0.81756,0,16.4638,26.0522,245.869,103.705
0.8176,0,16.4294,26.302,245.87,103.703
0.81764,0,16.4691,26.3052,245.873,103.7
0.81768,0,16.5414,26.2671,245.876,103.698
0.81772,0,16.5867,26.1653,245.877,103.695
0.81776,0,16.5743,26.0199,245.876,103.692
0.8178,0,16.5118,26.3068,245.875,103.688
0.81784,0,16.4858,26.0821,245.874,103.686
0.81788,0,16.4819,26.5339,245.875,103.683
0.81792,0,16.5411,26.219,245.875,103.681
0.81796,0,16.583,26.5218,245.876,103.679
0.818,0,16.6162,26.2911,245.874,103.676
0.81804,0,16.6093,26.1664,245.871,103.673
0.81808,0,16.5601,26.3266,245.868,103.67
0.81812,0,16.5273,26.335,245.866,103.668
0.81816,0,16.5318,26.3706,245.865,103.666
0.8182,0,16.562,26.3194,245.864,103.665
0.81824,0,16.5836,26.2137,245.863,103.663
0.81828,0,16.5707,26.2725,245.86,103.661
0.81832,0,16.5465,25.9971,245.858,103.66
0.81836,0,16.4972,26.2722,245.856,103.658
0.8184,0,16.4831,26.1256,245.854,103.657
0.81844,0,16.4904,26.2606,245.854,103.656
0.81848,0,16.5174,26.1612,245.853,103.655
0.81852,0,16.5322,26.2121,245.852,103.654
0.81856,0,16.534,26.2878,245.85,103.653
0.8186,0,16.54,26.3541,245.848,103.652
0.81864,0,16.5606,26.3034,245.847,103.651
0.81868,0,16.5779,26.1839,245.845,103.651
0.81872,0,16.5675,26.2073,245.842,103.65
0.81876,0,16.5441,26.2375,245.84,103.649
0.8188,0,16.5321,26.2771,245.838,103.649
0.81884,0,16.5422,25.8549,245.836,103.649
0.81888,0,16.5077,25.9027,245.835,103.65
0.81892,0,16.4501,26.0126,245.833,103.65
0.81896,0,16.4239,25.8668,245.833,103.65
0.819,0,16.4187,25.9969,245.834,103.65
0.81904,0,16.4386,25.9032,245.834,103.651
0.81908,0,16.454,25.7557,245.835,103.651
0.81912,0,16.4351,25.6823,245.835,103.651
0.81916,0,16.3893,25.74,245.835,103.651
0.8192,0,16.3572,25.8118,245.835,103.651
0.81924,0,16.3648,25.6589,245.837,103.651
0.81928,0,16.3763,25.8556,245.839,103.651
0.81932,0,16.4012,25.777,245.84,103.651
0.81936,0,16.4189,25.7721,245.841,103.65
0.8194,0,16.4214,26.0661,245.841,103.65
0.81944,0,16.4535,25.9834,245.841,103.65
0.81948,0,16.4931,26.1787,245.842,103.649
0.81952,0,16.542,26.1178,245.841,103.649
0.81956,0,16.5734,26.0845,245.839,103.648
0.8196,0,16.5749,26.2395,245.837,103.648
0.81964,0,16.5803,26.2025,245.834,103.648
0.81968,0,16.5923,26.1931,245.832,103.648
0.81972,0,16.6036,26.0803,245.829,103.648
0.81976,0,16.5946,26.0766,245.827,103.649
0.8198,0,16.5742,26.0649,245.824,103.649
0.81984,0,16.5576,25.9408,245.822,103.65
0.81988,0,16.5378,26.1456,245.821,103.652
0.81992,0,16.5483,26.1516,245.82,103.653
0.81996,0,16.5824,26.1153,245.82,103.654
0.82,0,16.6098,26.127,245.819,103.654
0.82004,0,16.6195,26.0069,245.817,103.656
0.82008,0,16.6004,26.295,245.815,103.658
0.82012,0,16.6103,26.2157,245.813,103.659
0.82016,0,16.6391,26.2621,245.812,103.661
0.8202,0,16.6704,26.2573,245.811,103.662
0.82024,0,16.6888,26.3222,245.809,103.664
0.82028,0,16.7008,26.4865,245.806,103.666
0.82032,0,16.731,26.3791,245.804,103.667
0.82036,0,16.7546,26.2355,245.802,103.67
0.8204,0,16.742,26.3686,245.799,103.673
0.82044,0,16.7268,26.23,245.797,103.675
0.82048,0,16.7094,26.2736,245.795,103.678
0.82052,0,16.7031,26.3142,245.794,103.68
0.82056,0,16.7148,26.4065,245.793,103.683
0.8206,0,16.7465,26.4631,245.792,103.687
0.82064,0,16.7866,26.3658,245.792,103.689
0.82068,0,16.8025,26.2786,245.79,103.692
0.82072,0,16.7824,26.3293,245.788,103.694
0.82076,0,16.7573,26.4108,245.787,103.698
0.8208,0,16.7596,26.4972,245.786,103.701
0.82084,0,16.7957,26.6674,245.786,103.704
0.82088,0,16.8606,26.8031,245.786,103.707
0.82092,0,16.9351,26.8761,245.785,103.71
0.82096,0,16.9951,26.6765,245.783,103.714
0.821,0,16.9971,26.7959,245.78,103.717
0.82104,0,16.9754,26.7443,245.777,103.72
0.82108,0,16.9552,26.6944,245.774,103.724
0.82112,0,16.9435,26.9942,245.773,103.728
0.82116,0,16.981,26.8136,245.772,103.732
0.8212,0,17.0194,27.0031,245.771,103.737
0.82124,0,17.0558,26.7686,245.77,103.741
0.82128,0,17.0501,26.7798,245.768,103.745
0.82132,0,17.0168,26.9138,245.766,103.749
0.82136,0,17.0053,26.8293,245.765,103.754
0.8214,0,17.0118,26.8248,245.765,103.759
0.82144,0,17.0228,26.8859,245.765,103.763
0.82148,0,17.0368,26.8194,245.766,103.767
0.82152,0,17.0401,26.8367,245.766,103.771
0.82156,0,17.0358,26.8007,245.766,103.776
0.8216,0,17.0265,27.0014,245.767,103.78
0.82164,0,17.0454,26.9321,245.768,103.784
0.82168,0,17.0726,27.035,245.77,103.788
0.82172,0,17.102,26.9727,245.771,103.792
0.82176,0,17.1137,26.7029,245.772,103.796
0.8218,0,17.0727,26.8858,245.772,103.8
0.82184,0,17.034,26.9318,245.773,103.803
0.82188,0,17.0327,27.0631,245.775,103.807
0.82192,0,17.0754,27.1645,245.778,103.811
0.82196,0,17.1392,27.0082,245.781,103.814
0.822,0,17.165,26.9813,245.783,103.817
0.82204,0,17.1437,27.0123,245.783,103.819
0.82208,0,17.1093,27.125,245.784,103.822
0.82212,0,17.1045,26.8411,245.785,103.825
0.82216,0,17.0904,27.0703,245.788,103.828
0.8222,0,17.0926,27.1674,245.791,103.83
0.82224,0,17.1226,27.146,245.793,103.833
0.82228,0,17.1553,27.2331,245.796,103.835
0.82232,0,17.1813,27.5774,245.798,103.837
0.82236,0,17.237,27.3735,245.799,103.838
0.8224,0,17.2726,27.4848,245.8,103.84
0.82244,0,17.2846,27.5595,245.8,103.842
0.82248,0,17.2898,27.3991,245.8,103.844
0.82252,0,17.2739,27.4719,245.8,103.845
0.82256,0,17.2563,27.3492,245.8,103.847
0.8226,0,17.2331,27.3834,245.8,103.849
0.82264,0,17.216,27.2963,245.801,103.85
0.82268,0,17.1983,27.344,245.803,103.852
0.82272,0,17.1889,27.1943,245.805,103.854
0.82276,0,17.1686,27.3287,245.807,103.856
0.8228,0,17.1594,27.1379,245.809,103.857
0.82284,0,17.1398,27.1063,245.812,103.858
0.82288,0,17.1091,27.2038,245.815,103.858
0.82292,0,17.0943,27.1364,245.818,103.859
0.82296,0,17.09,27.1744,245.822,103.86
0.823,0,17.0928,26.9598,245.826,103.86
0.82304,0,17.0676,27.2495,245.829,103.86
0.82308,0,17.0626,27.1276,245.832,103.859
0.82312,0,17.0665,27.0365,245.836,103.859
0.82316,0,17.0551,26.9946,245.84,103.858
0.8232,0,17.026,26.9912,245.843,103.856
0.82324,0,16.9953,26.9004,245.846,103.855
0.82328,0,16.9652,26.9131,245.85,103.854
0.82332,0,16.945,26.7482,245.854,103.852
0.82336,0,16.9154,26.8897,245.859,103.85
0.8234,0,16.9008,26.7011,245.863,103.847
0.82344,0,16.8798,26.7573,245.868,103.845
0.82348,0,16.8605,26.7421,245.872,103.842
0.82352,0,16.847,26.8187,245.877,103.838
0.82356,0,16.849,26.7311,245.881,103.835
0.8236,0,16.8473,26.7724,245.885,103.831
0.82364,0,16.8411,26.8192,245.889,103.826
0.82368,0,16.8388,26.9301,245.892,103.822
0.82372,0,16.8534,26.5969,245.895,103.818
0.82376,0,16.8299,26.7917,245.898,103.813
0.8238,0,16.8016,26.8491,245.9,103.808
0.82384,0,16.7965,26.7136,245.902,103.803
0.82388,0,16.7922,26.9862,245.904,103.799
0.82392,0,16.8144,27.0377,245.906,103.794
0.82396,0,16.8545,26.9594,245.907,103.788
0.824,0,16.874,26.8774,245.908,103.783
0.82404,0,16.8537,26.6972,245.907,103.778
0.82408,0,16.791,26.7177,245.905,103.773
0.82412,0,16.7287,26.6717,245.905,103.768
0.82416,0,16.6915,26.6764,245.905,103.763
0.8242,0,16.6835,26.6848,245.906,103.758
0.82424,0,16.6909,26.4809,245.908,103.753
0.82428,0,16.6712,26.3891,245.908,103.748
0.82432,0,16.619,26.4854,245.908,103.743
0.82436,0,16.5785,26.4997,245.908,103.738
0.8244,0,16.5705,26.4585,245.909,103.733
0.82444,0,16.578,26.2817,245.911,103.728
0.82448,0,16.5607,26.2017,245.911,103.722
0.82452,0,16.5136,26.1493,245.911,103.717
0.82456,0,16.4593,25.9991,245.912,103.712
0.8246,0,16.4051,26.3132,245.913,103.707
0.82464,0,16.4094,26.0979,245.914,103.702
0.82468,0,16.4284,26.1288,245.917,103.696
0.82472,0,16.4358,26.1126,245.918,103.691
0.82476,0,16.4259,26.1767,245.918,103.685
0.8248,0,16.4167,26.0323,245.917,103.679
0.82484,0,16.3968,26.1265,245.917,103.674
0.82488,0,16.3854,26.1651,245.916,103.668
0.82492,0,16.3921,26.1016,245.916,103.663
0.82496,0,16.3982,26.2139,245.915,103.658
0.825,0,16.4099,26.122,245.914,103.653
0.82504,0,16.4103,26.2132,245.912,103.647
0.82508,0,16.4112,26.001,245.91,103.642
0.82512,0,16.3877,25.9297,245.908,103.638
0.82516,0,16.343,25.8945,245.905,103.633
0.8252,0,16.2996,25.8509,245.903,103.629
0.82524,0,16.2718,25.9622,245.902,103.625
0.82528,0,16.2783,25.9911,245.901,103.621
0.82532,0,16.3076,25.9092,245.9,103.617
0.82536,0,16.324,25.9283,245.898,103.612
0.8254,0,16.3209,25.856,245.896,103.608
0.82544,0,16.2994,26.0267,245.893,103.605
0.82548,0,16.2991,25.8365,245.89,103.601
0.82552,0,16.2966,25.8651,245.888,103.598
0.82556,0,16.2898,26.1581,245.885,103.595
0.8256,0,16.3216,26.3125,245.882,103.592
0.82564,0,16.3951,26.0607,245.879,103.589
0.82568,0,16.4323,26.1714,245.876,103.587
0.82572,0,16.4315,25.9375,245.87,103.585
0.82576,0,16.3851,25.9579,245.864,103.583
0.8258,0,16.3337,26.1203,245.859,103.581
0.82584,0,16.3312,25.9548,245.856,103.58
0.82588,0,16.3473,26.0734,245.853,103.579
0.82592,0,16.3729,25.9321,245.85,103.579
0.82596,0,16.3761,25.9167,245.846,103.579
0.826,0,16.3575,25.8151,245.842,103.579
0.82604,0,16.3241,25.6467,245.838,103.579
0.82608,0,16.2762,25.5944,245.835,103.579
0.82612,0,16.2316,25.5757,245.833,103.579
0.82616,0,16.2078,25.563,245.832,103.58
0.8262,0,16.2065,25.5477,245.831,103.58
0.82624,0,16.216,25.6032,245.831,103.581
0.82628,0,16.2334,25.7526,245.831,103.582
0.82632,0,16.2693,25.7608,245.83,103.583
0.82636,0,16.3089,25.8722,245.829,103.583
0.8264,0,16.3489,25.8009,245.828,103.584
0.82644,0,16.3683,25.9078,245.825,103.585
0.82648,0,16.381,26.1524,245.822,103.586
0.82652,0,16.4252,26.1157,245.82,103.587
0.82656,0,16.4783,26.0551,245.817,103.587
0.8266,0,16.5041,26.1242,245.813,103.589
0.82664,0,16.5096,26.2192,245.809,103.591
0.82668,0,16.5212,26.1009,245.805,103.594
0.82672,0,16.5262,25.8592,245.801,103.596
0.82676,0,16.4927,25.8328,245.797,103.599
0.8268,0,16.441,25.8156,245.793,103.601
0.82684,0,16.4046,25.8939,245.791,103.605
0.82688,0,16.4093,25.9497,245.791,103.608
0.82692,0,16.4485,25.8507,245.791,103.612
0.82696,0,16.4778,25.937,245.79,103.615
0.827,0,16.4932,25.8987,245.789,103.618
0.82704,0,16.4945,25.8438,245.787,103.621
0.82708,0,16.4836,25.9502,245.786,103.625
0.82712,0,16.4874,26.1226,245.785,103.628
0.82716,0,16.5297,25.826,245.785,103.631
0.8272,0,16.5462,25.9978,245.785,103.635
0.82724,0,16.5498,25.9236,245.784,103.638
0.82728,0,16.5441,25.7522,245.783,103.641
0.82732,0,16.5167,25.6087,245.782,103.645
0.82736,0,16.4671,25.7014,245.782,103.649
0.8274,0,16.4374,25.7605,245.783,103.652
0.82744,0,16.4497,25.4113,245.785,103.656
0.82748,0,16.4395,25.7273,245.788,103.659
0.82752,0,16.4453,25.8036,245.79,103.662
0.82756,0,16.4825,25.8359,245.793,103.664
0.8276,0,16.5322,25.7781,245.795,103.667
0.82764,0,16.5601,25.9333,245.796,103.669
0.82768,0,16.5806,25.8864,245.797,103.672
0.82772,0,16.5922,26.0139,245.798,103.674
0.82776,0,16.6134,26.3672,245.798,103.677
0.8278,0,16.6858,26.0995,245.798,103.679
0.82784,0,16.7378,26.2272,245.799,103.681
0.82788,0,16.7584,26.1066,245.797,103.684
0.82792,0,16.7419,26.0764,245.795,103.686
0.82796,0,16.7096,26.2917,245.793,103.689
0.828,0,16.7167,26.2096,245.793,103.692
0.82804,0,16.747,26.3937,245.793,103.694
0.82808,0,16.7975,26.224,245.793,103.697
0.82812,0,16.8199,26.3789,245.792,103.7
0.82816,0,16.829,26.3157,245.79,103.703
0.8282,0,16.828,26.3773,245.789,103.705
0.82824,0,16.8327,26.4363,245.787,103.709
0.82828,0,16.8521,26.5022,245.787,103.712
0.82832,0,16.8848,26.7574,245.786,103.715
0.82836,0,16.9468,26.4541,245.785,103.718
0.8284,0,16.9694,26.4992,245.783,103.721
0.82844,0,16.9519,26.4632,245.781,103.725
0.82848,0,16.9193,26.4377,245.778,103.728
0.82852,0,16.8958,26.5833,245.777,103.732
0.82856,0,16.911,26.5253,245.777,103.736
0.8286,0,16.9414,26.3756,245.778,103.739
0.82864,0,16.943,26.4055,245.778,103.743
0.82868,0,16.9229,26.3706,245.777,103.747
0.82872,0,16.8988,26.231,245.777,103.75
0.82876,0,16.869,26.4649,245.778,103.754
0.8288,0,16.877,26.6587,245.78,103.757
0.82884,0,16.9395,26.7304,245.782,103.76
0.82888,0,17.0219,26.7391,245.784,103.764
0.82892,0,17.0781,26.8682,245.784,103.767
0.82896,0,17.1083,26.8567,245.783,103.77
0.829,0,17.1168,26.7861,245.781,103.772
0.82904,0,17.1053,26.8625,245.78,103.776
0.82908,0,17.0989,26.8215,245.779,103.779
0.82912,0,17.0995,26.8709,245.778,103.783
0.82916,0,17.1105,26.8758,245.778,103.787
0.8292,0,17.1246,26.8217,245.778,103.79
0.82924,0,17.1268,26.9761,245.778,103.793
0.82928,0,17.1392,26.9796,245.778,103.797
0.82932,0,17.1601,26.9934,245.779,103.8
